테이블명	테이블한글명	컬럼명	컬럼한글명	"PK여부"	"NULL여부"	Default Value	타입	길이	"소수점"
TPRMPP_BCMMTL	프로젝트관리_협의회평가위원기본변경로그	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BCMMTL	프로젝트관리_협의회평가위원기본변경로그	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BCMMTL	프로젝트관리_협의회평가위원기본변경로그	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BCMMTL	프로젝트관리_협의회평가위원기본변경로그	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BCMMTL	프로젝트관리_협의회평가위원기본변경로그	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BEVALL	프로젝트관리_협의회평가의견기본변경로그	LOG_HIS_TGR_SNO	로그이력전문일련번호	Y	N		NUMBER	18	
TPRMPP_BEVALL	프로젝트관리_협의회평가의견기본변경로그	IT_PTL_ASCT_ID	IT포탈협의회ID		N		VARCHAR2	32	
TPRMPP_BEVALL	프로젝트관리_협의회평가의견기본변경로그	ENO	사원번호		N		VARCHAR2	32	
TPRMPP_BEVALL	프로젝트관리_협의회평가의견기본변경로그	IT_PTL_CKG_ITM_TC	IT포탈점검항목구분코드		N		VARCHAR2	2	
TPRMPP_BEVALL	프로젝트관리_협의회평가의견기본변경로그	QUEL_RCRD	문항점수		Y		NUMBER	5	
TPRMPP_BEVALL	프로젝트관리_협의회평가의견기본변경로그	CKG_OPNN_CONE	점검의견내용		Y		VARCHAR2	1000	
TPRMPP_BEVALL	프로젝트관리_협의회평가의견기본변경로그	CHG_DTT_YN	변경구분여부		N		VARCHAR2	1	
TPRMPP_BEVALL	프로젝트관리_협의회평가의견기본변경로그	CHG_DTM	변경일시		N		DATE		
TPRMPP_BEVALL	프로젝트관리_협의회평가의견기본변경로그	CHG_USID	변경사용자ID		Y		VARCHAR2	14	
TPRMPP_BEVALL	프로젝트관리_협의회평가의견기본변경로그	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BEVALL	프로젝트관리_협의회평가의견기본변경로그	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BEVALL	프로젝트관리_협의회평가의견기본변경로그	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BEVALL	프로젝트관리_협의회평가의견기본변경로그	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BEVALL	프로젝트관리_협의회평가의견기본변경로그	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BEVALL	프로젝트관리_협의회평가의견기본변경로그	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BEVALL	프로젝트관리_협의회평가의견기본변경로그	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BSCHDL	프로젝트관리_협의회일정기본변경로그	LOG_HIS_TGR_SNO	로그이력전문일련번호	Y	N		NUMBER	18	
TPRMPP_BSCHDL	프로젝트관리_협의회일정기본변경로그	IT_PTL_ASCT_ID	IT포탈협의회ID		N		VARCHAR2	32	
TPRMPP_BSCHDL	프로젝트관리_협의회일정기본변경로그	CNRC_DT	회의일자		N		VARCHAR2	8	
TPRMPP_BSCHDL	프로젝트관리_협의회일정기본변경로그	CNRC_STT_TM	회의시작시각		N		VARCHAR2	6	
TPRMPP_BSCHDL	프로젝트관리_협의회일정기본변경로그	ENO	사원번호		N		VARCHAR2	32	
TPRMPP_BSCHDL	프로젝트관리_협의회일정기본변경로그	USE_PSB_YN	사용가능여부		Y		VARCHAR2	1	
TPRMPP_BSCHDL	프로젝트관리_협의회일정기본변경로그	CHG_DTT_YN	변경구분여부		N		VARCHAR2	1	
TPRMPP_BSCHDL	프로젝트관리_협의회일정기본변경로그	CHG_DTM	변경일시		N		DATE		
TPRMPP_BSCHDL	프로젝트관리_협의회일정기본변경로그	CHG_USID	변경사용자ID		Y		VARCHAR2	14	
TPRMPP_BSCHDL	프로젝트관리_협의회일정기본변경로그	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BSCHDL	프로젝트관리_협의회일정기본변경로그	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BSCHDL	프로젝트관리_협의회일정기본변경로그	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BSCHDL	프로젝트관리_협의회일정기본변경로그	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BSCHDL	프로젝트관리_협의회일정기본변경로그	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BSCHDL	프로젝트관리_협의회일정기본변경로그	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BSCHDL	프로젝트관리_협의회일정기본변경로그	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BRSLTL	프로젝트관리_협의회결과서기본변경로그	LOG_HIS_TGR_SNO	로그이력전문일련번호	Y	N		NUMBER	18	
TPRMPP_BRSLTL	프로젝트관리_협의회결과서기본변경로그	IT_PTL_ASCT_ID	IT포탈협의회ID		N		VARCHAR2	32	
TPRMPP_BRSLTL	프로젝트관리_협의회결과서기본변경로그	CKG_OPNN_CONE	점검의견내용		Y		VARCHAR2	1000	
TPRMPP_BRSLTL	프로젝트관리_협의회결과서기본변경로그	SYN_OPNN_CONE	종합의견내용		Y		VARCHAR2	6000	
TPRMPP_BRSLTL	프로젝트관리_협의회결과서기본변경로그	FL_MPN_ID	파일매핑ID		Y		VARCHAR2	36	
TPRMPP_BRSLTL	프로젝트관리_협의회결과서기본변경로그	CHG_DTT_YN	변경구분여부		N		VARCHAR2	1	
TPRMPP_BRSLTL	프로젝트관리_협의회결과서기본변경로그	CHG_DTM	변경일시		N		DATE		
TPRMPP_BRSLTL	프로젝트관리_협의회결과서기본변경로그	CHG_USID	변경사용자ID		Y		VARCHAR2	14	
TPRMPP_BRSLTL	프로젝트관리_협의회결과서기본변경로그	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BRSLTL	프로젝트관리_협의회결과서기본변경로그	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BRSLTL	프로젝트관리_협의회결과서기본변경로그	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BRSLTL	프로젝트관리_협의회결과서기본변경로그	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BRSLTL	프로젝트관리_협의회결과서기본변경로그	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BRSLTL	프로젝트관리_협의회결과서기본변경로그	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BRSLTL	프로젝트관리_협의회결과서기본변경로그	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BCONTM	프로젝트관리_입찰계약기본	DOC_MNG_NO	문서관리번호	Y	N		VARCHAR2	20	
TPRMPP_BCONTM	프로젝트관리_입찰계약기본	DOC_VRS_SNO	문서버전일련번호	Y	N		NUMBER	9	
TPRMPP_BCONTM	프로젝트관리_입찰계약기본	LST_YN	최종여부		N		VARCHAR2	1	
TPRMPP_BCONTM	프로젝트관리_입찰계약기본	IOE_C	비목코드		Y		VARCHAR2	7	
TPRMPP_BCONTM	프로젝트관리_입찰계약기본	CNCD_RFR_NO	관련참조번호		N		VARCHAR2	30	
TPRMPP_BCONTM	프로젝트관리_입찰계약기본	IT_PTL_STS_TC	IT포탈상태구분코드		N		VARCHAR2	2	
TPRMPP_BCONTM	프로젝트관리_입찰계약기본	REQ_CONE	요청내용		Y		VARCHAR2	300	
TPRMPP_BCONTM	프로젝트관리_입찰계약기본	IT_PTL_CTT_MANR_C	IT포탈계약방법코드		Y		VARCHAR2	2	
TPRMPP_BCONTM	프로젝트관리_입찰계약기본	CTT_MANR_RSN	계약방법사유		Y		VARCHAR2	1000	
TPRMPP_BCONTM	프로젝트관리_입찰계약기본	CTT_NM	계약명		Y		VARCHAR2	100	
TPRMPP_BCONTM	프로젝트관리_입찰계약기본	CTT_AMT	계약금액		Y		NUMBER	18	3
TPRMPP_BCONTM	프로젝트관리_입찰계약기본	CTT_OPP_NM	계약상대처명		Y		VARCHAR2	100	
TPRMPP_BCONTM	프로젝트관리_입찰계약기본	CTT_DT	계약일자		Y		VARCHAR2	8	
TPRMPP_BCONTM	프로젝트관리_입찰계약기본	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BCONTM	프로젝트관리_입찰계약기본	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BCONTM	프로젝트관리_입찰계약기본	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BCONTM	프로젝트관리_입찰계약기본	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BCONTM	프로젝트관리_입찰계약기본	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BCONTM	프로젝트관리_입찰계약기본	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BCONTM	프로젝트관리_입찰계약기본	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	LOG_HIS_TGR_SNO	로그이력전문일련번호	Y	N		NUMBER	18	
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	DOC_MNG_NO	문서관리번호		Y		VARCHAR2	20	
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	DOC_VRS_SNO	문서버전일련번호		Y		NUMBER	9	
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	LST_YN	최종여부		Y		VARCHAR2	1	
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	IOE_C	비목코드		Y		VARCHAR2	7	
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	CNCD_RFR_NO	관련참조번호		Y		VARCHAR2	30	
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	IT_PTL_STS_TC	IT포탈상태구분코드		Y		VARCHAR2	2	
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	REQ_CONE	요청내용		Y		VARCHAR2	300	
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	IT_PTL_CTT_MANR_C	IT포탈계약방법코드		Y		VARCHAR2	2	
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	CTT_MANR_RSN	계약방법사유		Y		VARCHAR2	1000	
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	CTT_NM	계약명		Y		VARCHAR2	100	
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	CTT_AMT	계약금액		Y		NUMBER	18	3
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	CTT_OPP_NM	계약상대처명		Y		VARCHAR2	100	
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	CTT_DT	계약일자		Y		VARCHAR2	8	
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	CHG_DTT_YN	변경구분여부		N		VARCHAR2	1	
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	CHG_DTM	변경일시		N		DATE		
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	CHG_USID	변경사용자ID		Y		VARCHAR2	14	
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BCONTL	프로젝트관리_입찰계약기본변경로그	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BDELIM	프로젝트관리_과업심의기본	DOC_MNG_NO	문서관리번호	Y	N		VARCHAR2	20	
TPRMPP_BDELIM	프로젝트관리_과업심의기본	DOC_VRS_SNO	문서버전일련번호	Y	N		NUMBER	9	
TPRMPP_BDELIM	프로젝트관리_과업심의기본	LST_YN	최종여부		N		VARCHAR2	1	
TPRMPP_BDELIM	프로젝트관리_과업심의기본	IOE_C	비목코드		Y		VARCHAR2	7	
TPRMPP_BDELIM	프로젝트관리_과업심의기본	CNCD_RFR_NO	관련참조번호		N		VARCHAR2	30	
TPRMPP_BDELIM	프로젝트관리_과업심의기본	IT_PTL_STS_TC	IT포탈상태구분코드		N		VARCHAR2	2	
TPRMPP_BDELIM	프로젝트관리_과업심의기본	REQ_CONE	요청내용		Y		VARCHAR2	300	
TPRMPP_BDELIM	프로젝트관리_과업심의기본	TASK_DBR_TC	과업심의구분코드		N		VARCHAR2	2	
TPRMPP_BDELIM	프로젝트관리_과업심의기본	TASK_DBR_RLT_TC	과업심의결과구분코드		N		VARCHAR2	2	
TPRMPP_BDELIM	프로젝트관리_과업심의기본	TASK_DBR_DT	과업심의일자		Y		VARCHAR2	8	
TPRMPP_BDELIM	프로젝트관리_과업심의기본	TASK_DBR_TOD	과업심의회차		N		VARCHAR2	2	
TPRMPP_BDELIM	프로젝트관리_과업심의기본	TASK_DBR_OMT_YN	과업심의생략여부		Y		VARCHAR2	1	
TPRMPP_BDELIM	프로젝트관리_과업심의기본	TASK_DBR_OMT_RSN	과업심의생략사유		Y		VARCHAR2	200	
TPRMPP_BDELIM	프로젝트관리_과업심의기본	OPNN_CONE	의견내용		Y		VARCHAR2	6000	
TPRMPP_BDELIM	프로젝트관리_과업심의기본	APV_TRDN_RSN_CONE	승인반려사유내용		Y		VARCHAR2	300	
TPRMPP_BDELIM	프로젝트관리_과업심의기본	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BDELIM	프로젝트관리_과업심의기본	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BDELIM	프로젝트관리_과업심의기본	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BDELIM	프로젝트관리_과업심의기본	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BDELIM	프로젝트관리_과업심의기본	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BDELIM	프로젝트관리_과업심의기본	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BDELIM	프로젝트관리_과업심의기본	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	LOG_HIS_TGR_SNO	로그이력전문일련번호	Y	N		NUMBER	18	
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	DOC_MNG_NO	문서관리번호		Y		VARCHAR2	20	
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	DOC_VRS_SNO	문서버전일련번호		Y		NUMBER	9	
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	LST_YN	최종여부		Y		VARCHAR2	1	
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	IOE_C	비목코드		Y		VARCHAR2	7	
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	CNCD_RFR_NO	관련참조번호		Y		VARCHAR2	30	
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	IT_PTL_STS_TC	IT포탈상태구분코드		Y		VARCHAR2	2	
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	REQ_CONE	요청내용		Y		VARCHAR2	300	
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	TASK_DBR_TC	과업심의구분코드		N		VARCHAR2	2	
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	TASK_DBR_RLT_TC	과업심의결과구분코드		N		VARCHAR2	2	
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	TASK_DBR_DT	과업심의일자		Y		VARCHAR2	8	
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	TASK_DBR_TOD	과업심의회차		N		VARCHAR2	2	
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	TASK_DBR_OMT_YN	과업심의생략여부		Y		VARCHAR2	1	
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	TASK_DBR_OMT_RSN	과업심의생략사유		Y		VARCHAR2	200	
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	OPNN_CONE	의견내용		Y		VARCHAR2	6000	
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	APV_TRDN_RSN_CONE	승인반려사유내용		Y		VARCHAR2	300	
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	CHG_DTT_YN	변경구분여부		N		VARCHAR2	1	
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	CHG_DTM	변경일시		N		DATE		
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	CHG_USID	변경사용자ID		Y		VARCHAR2	14	
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BDELIL	프로젝트관리_과업심의기본변경로그	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BESTIM	프로젝트관리_소요예산기본	RQM_BG_REQ_DOC_NO	소요예산요청문서번호	Y	N		VARCHAR2	30	
TPRMPP_BESTIM	프로젝트관리_소요예산기본	DOC_VRS_SNO	문서버전일련번호	Y	N		NUMBER	9	
TPRMPP_BESTIM	프로젝트관리_소요예산기본	LST_YN	최종여부		N		VARCHAR2	1	
TPRMPP_BESTIM	프로젝트관리_소요예산기본	CNCD_RFR_NO	관련참조번호		N		VARCHAR2	30	
TPRMPP_BESTIM	프로젝트관리_소요예산기본	IT_PTL_STS_TC	IT포탈상태구분코드		N		VARCHAR2	2	
TPRMPP_BESTIM	프로젝트관리_소요예산기본	REQ_CONE	요청내용		Y		VARCHAR2	300	
TPRMPP_BESTIM	프로젝트관리_소요예산기본	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BESTIM	프로젝트관리_소요예산기본	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BESTIM	프로젝트관리_소요예산기본	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BESTIM	프로젝트관리_소요예산기본	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BESTIM	프로젝트관리_소요예산기본	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BESTIM	프로젝트관리_소요예산기본	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BESTIM	프로젝트관리_소요예산기본	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BESTIL	프로젝트관리_소요예산기본변경로그	LOG_HIS_TGR_SNO	로그이력전문일련번호	Y	N		NUMBER	18	
TPRMPP_BESTIL	프로젝트관리_소요예산기본변경로그	RQM_BG_REQ_DOC_NO	소요예산요청문서번호		Y		VARCHAR2	30	
TPRMPP_BESTIL	프로젝트관리_소요예산기본변경로그	DOC_VRS_SNO	문서버전일련번호		Y		NUMBER	9	
TPRMPP_BESTIL	프로젝트관리_소요예산기본변경로그	LST_YN	최종여부		Y		VARCHAR2	1	
TPRMPP_BESTIL	프로젝트관리_소요예산기본변경로그	CNCD_RFR_NO	관련참조번호		Y		VARCHAR2	30	
TPRMPP_BESTIL	프로젝트관리_소요예산기본변경로그	IT_PTL_STS_TC	IT포탈상태구분코드		Y		VARCHAR2	2	
TPRMPP_BESTIL	프로젝트관리_소요예산기본변경로그	REQ_CONE	요청내용		Y		VARCHAR2	300	
TPRMPP_BESTIL	프로젝트관리_소요예산기본변경로그	CHG_DTT_YN	변경구분여부		N		VARCHAR2	1	
TPRMPP_BESTIL	프로젝트관리_소요예산기본변경로그	CHG_DTM	변경일시		N		DATE		
TPRMPP_BESTIL	프로젝트관리_소요예산기본변경로그	CHG_USID	변경사용자ID		Y		VARCHAR2	14	
TPRMPP_BESTIL	프로젝트관리_소요예산기본변경로그	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BESTIL	프로젝트관리_소요예산기본변경로그	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BESTIL	프로젝트관리_소요예산기본변경로그	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BESTIL	프로젝트관리_소요예산기본변경로그	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BESTIL	프로젝트관리_소요예산기본변경로그	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BESTIL	프로젝트관리_소요예산기본변경로그	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BESTIL	프로젝트관리_소요예산기본변경로그	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BESTTM	프로젝트관리_소요예산팀별검토기본	RQM_BG_REQ_DOC_NO	소요예산요청문서번호	Y	N		VARCHAR2	30	
TPRMPP_BESTTM	프로젝트관리_소요예산팀별검토기본	DOC_VRS_SNO	문서버전일련번호	Y	N		NUMBER	9	
TPRMPP_BESTTM	프로젝트관리_소요예산팀별검토기본	IPM_OPNN_SNO	개선의견일련번호	Y	N		NUMBER	9	
TPRMPP_BESTTM	프로젝트관리_소요예산팀별검토기본	SVN_TEM_C	주관팀코드		N		VARCHAR2	5	
TPRMPP_BESTTM	프로젝트관리_소요예산팀별검토기본	IOE_C	비목코드		N		VARCHAR2	7	
TPRMPP_BESTTM	프로젝트관리_소요예산팀별검토기본	RQM_BG_AMT	소요예산금액		Y		NUMBER	18	
